id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
52SsX8uZ39OJM06lLckF4O,0.396,0.907,2,-10.874,1,0.0754,0.0813,0.0013,0.197,0.451,96.467,audio_features,spotify:track:52SsX8uZ39OJM06lLckF4O,https://api.spotify.com/v1/tracks/52SsX8uZ39OJM06lLckF4O,https://api.spotify.com/v1/audio-analysis/52SsX8uZ39OJM06lLckF4O,337747,4
3UjJmliWxuobgMSdX5bN3R,0.202,0.612,7,-6.02,1,0.0348,0.545,0.000794,0.405,0.171,134.837,audio_features,spotify:track:3UjJmliWxuobgMSdX5bN3R,https://api.spotify.com/v1/tracks/3UjJmliWxuobgMSdX5bN3R,https://api.spotify.com/v1/audio-analysis/3UjJmliWxuobgMSdX5bN3R,287120,3
3iZHGVIVGGV4STM30v6aHo,0.155,0.966,2,-4.227,1,0.121,0.00203,0.386,0.317,0.188,152.271,audio_features,spotify:track:3iZHGVIVGGV4STM30v6aHo,https://api.spotify.com/v1/tracks/3iZHGVIVGGV4STM30v6aHo,https://api.spotify.com/v1/audio-analysis/3iZHGVIVGGV4STM30v6aHo,287507,4
5p02uWDBRVeVeyvfUbq3cV,0.209,0.913,7,-5.32,1,0.121,0.32,0.000342,0.93,0.444,103.114,audio_features,spotify:track:5p02uWDBRVeVeyvfUbq3cV,https://api.spotify.com/v1/tracks/5p02uWDBRVeVeyvfUbq3cV,https://api.spotify.com/v1/audio-analysis/5p02uWDBRVeVeyvfUbq3cV,368320,5
7pZwsndzoOVfUdCGZwKoWh,0.173,0.993,0,-3.855,1,0.113,0.667,0.0106,0.831,0.057,121.675,audio_features,spotify:track:7pZwsndzoOVfUdCGZwKoWh,https://api.spotify.com/v1/tracks/7pZwsndzoOVfUdCGZwKoWh,https://api.spotify.com/v1/audio-analysis/7pZwsndzoOVfUdCGZwKoWh,202987,4
0DUaFpOFS5H8LbswpbcP2m,0.449,0.558,0,-7.189,1,0.0264,0.00901,2.21E-06,0.929,0.137,73.636,audio_features,spotify:track:0DUaFpOFS5H8LbswpbcP2m,https://api.spotify.com/v1/tracks/0DUaFpOFS5H8LbswpbcP2m,https://api.spotify.com/v1/audio-analysis/0DUaFpOFS5H8LbswpbcP2m,339960,4
7i3GyX58Qds4OZx0a6LWVc,0.449,0.932,5,-5.948,1,0.0891,0.0013,0.0274,0.193,0.277,114.679,audio_features,spotify:track:7i3GyX58Qds4OZx0a6LWVc,https://api.spotify.com/v1/tracks/7i3GyX58Qds4OZx0a6LWVc,https://api.spotify.com/v1/audio-analysis/7i3GyX58Qds4OZx0a6LWVc,195653,3
4Tz2hoqF5LHkioXRB6aiJl,0.272,0.958,0,-4.714,1,0.108,0.103,0.00307,0.429,0.374,134.685,audio_features,spotify:track:4Tz2hoqF5LHkioXRB6aiJl,https://api.spotify.com/v1/tracks/4Tz2hoqF5LHkioXRB6aiJl,https://api.spotify.com/v1/audio-analysis/4Tz2hoqF5LHkioXRB6aiJl,166120,5
3RXldXR0RwHoJVhjaQNTYv,0.281,0.779,9,-6.164,1,0.0493,0.0276,0.0308,0.105,0.089,123.306,audio_features,spotify:track:3RXldXR0RwHoJVhjaQNTYv,https://api.spotify.com/v1/tracks/3RXldXR0RwHoJVhjaQNTYv,https://api.spotify.com/v1/audio-analysis/3RXldXR0RwHoJVhjaQNTYv,379200,4
02jxYhiWWwoKX4noECbILy,0.434,0.956,2,-5.253,0,0.0829,0.00793,8.02E-05,0.313,0.442,146.921,audio_features,spotify:track:02jxYhiWWwoKX4noECbILy,https://api.spotify.com/v1/tracks/02jxYhiWWwoKX4noECbILy,https://api.spotify.com/v1/audio-analysis/02jxYhiWWwoKX4noECbILy,222440,4
06rLuBvfNp3EbZSHovnCmw,0.497,0.45,7,-9.912,1,0.025,0.524,0.00163,0.119,0.151,108.571,audio_features,spotify:track:06rLuBvfNp3EbZSHovnCmw,https://api.spotify.com/v1/tracks/06rLuBvfNp3EbZSHovnCmw,https://api.spotify.com/v1/audio-analysis/06rLuBvfNp3EbZSHovnCmw,262653,4
33kF22s3yrwYvdfd8NNmah,0.485,0.563,2,-13.109,1,0.0369,0.944,0.656,0.252,0.527,135.045,audio_features,spotify:track:33kF22s3yrwYvdfd8NNmah,https://api.spotify.com/v1/tracks/33kF22s3yrwYvdfd8NNmah,https://api.spotify.com/v1/audio-analysis/33kF22s3yrwYvdfd8NNmah,135787,1
6C6kUAE375ynw6nf6Wv2vE,0.377,0.588,7,-6.769,1,0.0283,0.214,0.000151,0.951,0.195,95.827,audio_features,spotify:track:6C6kUAE375ynw6nf6Wv2vE,https://api.spotify.com/v1/tracks/6C6kUAE375ynw6nf6Wv2vE,https://api.spotify.com/v1/audio-analysis/6C6kUAE375ynw6nf6Wv2vE,250987,4
2kPvRrelqEHoPJfrCVqzew,0.319,0.358,0,-9.079,1,0.0283,0.672,0.000333,0.444,0.291,106.202,audio_features,spotify:track:2kPvRrelqEHoPJfrCVqzew,https://api.spotify.com/v1/tracks/2kPvRrelqEHoPJfrCVqzew,https://api.spotify.com/v1/audio-analysis/2kPvRrelqEHoPJfrCVqzew,220560,4
6cfvaTJkzw5j2hJqnwnyAk,0.37,0.569,0,-8.543,1,0.0341,0.265,0.0534,0.405,0.239,132.798,audio_features,spotify:track:6cfvaTJkzw5j2hJqnwnyAk,https://api.spotify.com/v1/tracks/6cfvaTJkzw5j2hJqnwnyAk,https://api.spotify.com/v1/audio-analysis/6cfvaTJkzw5j2hJqnwnyAk,424680,3
0ObQa0UcsTYZQ5fX5YnnYQ,0.408,0.525,0,-9.18,1,0.0377,0.648,0.864,0.174,0.108,140.12,audio_features,spotify:track:0ObQa0UcsTYZQ5fX5YnnYQ,https://api.spotify.com/v1/tracks/0ObQa0UcsTYZQ5fX5YnnYQ,https://api.spotify.com/v1/audio-analysis/0ObQa0UcsTYZQ5fX5YnnYQ,253427,4
75MKpXflOeHGg4P2NedpOE,0.5,0.379,5,-10.186,1,0.0258,0.759,0.0333,0.202,0.225,115.308,audio_features,spotify:track:75MKpXflOeHGg4P2NedpOE,https://api.spotify.com/v1/tracks/75MKpXflOeHGg4P2NedpOE,https://api.spotify.com/v1/audio-analysis/75MKpXflOeHGg4P2NedpOE,169600,4
6YJkxEQrb3rQhQRoxqDhes,0.469,0.723,4,-9.659,0,0.065,0.0329,0.702,0.102,0.565,99.4,audio_features,spotify:track:6YJkxEQrb3rQhQRoxqDhes,https://api.spotify.com/v1/tracks/6YJkxEQrb3rQhQRoxqDhes,https://api.spotify.com/v1/audio-analysis/6YJkxEQrb3rQhQRoxqDhes,87813,4
4HVHqFGyaQyoopaWbhu7EQ,0.531,0.932,4,-7.962,0,0.075,0.0771,0.0042,0.12,0.649,142.061,audio_features,spotify:track:4HVHqFGyaQyoopaWbhu7EQ,https://api.spotify.com/v1/tracks/4HVHqFGyaQyoopaWbhu7EQ,https://api.spotify.com/v1/audio-analysis/4HVHqFGyaQyoopaWbhu7EQ,112333,4
3vUf3iyAww4tHvHSApJiKe,0.426,0.192,2,-21.002,1,0.0496,0.986,0.909,0.103,0.0487,117.322,audio_features,spotify:track:3vUf3iyAww4tHvHSApJiKe,https://api.spotify.com/v1/tracks/3vUf3iyAww4tHvHSApJiKe,https://api.spotify.com/v1/audio-analysis/3vUf3iyAww4tHvHSApJiKe,113547,4
1TEnZCcdQy6CF5sMrcSxkv,0.564,0.433,7,-7.075,1,0.0424,0.89,0.922,0.142,0.513,127.964,audio_features,spotify:track:1TEnZCcdQy6CF5sMrcSxkv,https://api.spotify.com/v1/tracks/1TEnZCcdQy6CF5sMrcSxkv,https://api.spotify.com/v1/audio-analysis/1TEnZCcdQy6CF5sMrcSxkv,162333,4
4LM7EjO5hFpsSaXJq6j2Mi,0.39,0.453,11,-9.517,0,0.0279,0.338,0.126,0.102,0.108,141.796,audio_features,spotify:track:4LM7EjO5hFpsSaXJq6j2Mi,https://api.spotify.com/v1/tracks/4LM7EjO5hFpsSaXJq6j2Mi,https://api.spotify.com/v1/audio-analysis/4LM7EjO5hFpsSaXJq6j2Mi,281933,4
1tQUi41PASEzcA5pFzQO9C,0.265,0.709,9,-5.919,1,0.0325,0.0337,0.000491,0.898,0.1,136.602,audio_features,spotify:track:1tQUi41PASEzcA5pFzQO9C,https://api.spotify.com/v1/tracks/1tQUi41PASEzcA5pFzQO9C,https://api.spotify.com/v1/audio-analysis/1tQUi41PASEzcA5pFzQO9C,342080,4
0C2yWaMn6WkNqDT7U3zk1O,0.337,0.38,2,-12.108,1,0.0278,0.731,0.00668,0.842,0.282,95.508,audio_features,spotify:track:0C2yWaMn6WkNqDT7U3zk1O,https://api.spotify.com/v1/tracks/0C2yWaMn6WkNqDT7U3zk1O,https://api.spotify.com/v1/audio-analysis/0C2yWaMn6WkNqDT7U3zk1O,302880,4
2c6XFgD2kvNjJoxmilRRJK,0.55,0.46,1,-12.629,1,0.035,0.268,0.708,0.591,0.0743,115.436,audio_features,spotify:track:2c6XFgD2kvNjJoxmilRRJK,https://api.spotify.com/v1/tracks/2c6XFgD2kvNjJoxmilRRJK,https://api.spotify.com/v1/audio-analysis/2c6XFgD2kvNjJoxmilRRJK,306147,4
4ItbBbdZCoTlNJ0LxOSwUC,0.53,0.627,7,-6.363,1,0.0286,0.162,4.75E-06,0.0606,0.519,111.028,audio_features,spotify:track:4ItbBbdZCoTlNJ0LxOSwUC,https://api.spotify.com/v1/tracks/4ItbBbdZCoTlNJ0LxOSwUC,https://api.spotify.com/v1/audio-analysis/4ItbBbdZCoTlNJ0LxOSwUC,266933,4
41G8aoAlGlDKCTIZe2xrzH,0.387,0.85,1,-5.537,0,0.0386,0.0496,0.00121,0.885,0.29,106.063,audio_features,spotify:track:41G8aoAlGlDKCTIZe2xrzH,https://api.spotify.com/v1/tracks/41G8aoAlGlDKCTIZe2xrzH,https://api.spotify.com/v1/audio-analysis/41G8aoAlGlDKCTIZe2xrzH,290013,3
4Ju7k2J3YBBwbroKqA9qlk,0.181,0.954,2,-4.961,1,0.0974,0.012,0.00369,0.883,0.137,147.537,audio_features,spotify:track:4Ju7k2J3YBBwbroKqA9qlk,https://api.spotify.com/v1/tracks/4Ju7k2J3YBBwbroKqA9qlk,https://api.spotify.com/v1/audio-analysis/4Ju7k2J3YBBwbroKqA9qlk,410013,4
2f0p3tdK7d2zoQACjTFTKA,0.141,0.973,11,-4.745,0,0.101,0.00049,0.163,0.881,0.189,177.641,audio_features,spotify:track:2f0p3tdK7d2zoQACjTFTKA,https://api.spotify.com/v1/tracks/2f0p3tdK7d2zoQACjTFTKA,https://api.spotify.com/v1/audio-analysis/2f0p3tdK7d2zoQACjTFTKA,433733,4
6cJh1GlzUdrYDGiEqXm4WC,0.463,0.967,9,-4.214,1,0.0507,1.70E-05,0.00152,0.0888,0.844,150.097,audio_features,spotify:track:6cJh1GlzUdrYDGiEqXm4WC,https://api.spotify.com/v1/tracks/6cJh1GlzUdrYDGiEqXm4WC,https://api.spotify.com/v1/audio-analysis/6cJh1GlzUdrYDGiEqXm4WC,168293,4
3Cxmlg7fmpbxljOIaPjEjz,0.46,0.906,0,-5.413,1,0.0654,0.000187,1.83E-06,0.255,0.601,164.251,audio_features,spotify:track:3Cxmlg7fmpbxljOIaPjEjz,https://api.spotify.com/v1/tracks/3Cxmlg7fmpbxljOIaPjEjz,https://api.spotify.com/v1/audio-analysis/3Cxmlg7fmpbxljOIaPjEjz,182533,4
5t8xVj1d3G5p6MpLLvdxae,0.516,0.934,11,-5.063,0,0.0375,8.50E-05,0.0045,0.324,0.907,152.223,audio_features,spotify:track:5t8xVj1d3G5p6MpLLvdxae,https://api.spotify.com/v1/tracks/5t8xVj1d3G5p6MpLLvdxae,https://api.spotify.com/v1/audio-analysis/5t8xVj1d3G5p6MpLLvdxae,177560,3
0uISoXcAfNgbgZRwx977Yf,0.551,0.916,2,-5.651,1,0.0422,0.000118,7.29E-06,0.0518,0.815,144.044,audio_features,spotify:track:0uISoXcAfNgbgZRwx977Yf,https://api.spotify.com/v1/tracks/0uISoXcAfNgbgZRwx977Yf,https://api.spotify.com/v1/audio-analysis/0uISoXcAfNgbgZRwx977Yf,170573,4
0iEEDY73hQFa6Ms5KWFQqM,0.46,0.35,0,-11.162,1,0.0289,0.699,0.00012,0.0839,0.301,107.811,audio_features,spotify:track:0iEEDY73hQFa6Ms5KWFQqM,https://api.spotify.com/v1/tracks/0iEEDY73hQFa6Ms5KWFQqM,https://api.spotify.com/v1/audio-analysis/0iEEDY73hQFa6Ms5KWFQqM,215853,4
5L7QdHtyJNvdmgCyBN8X2x,0.562,0.75,9,-6.042,1,0.0327,0.00248,0,0.119,0.543,127.113,audio_features,spotify:track:5L7QdHtyJNvdmgCyBN8X2x,https://api.spotify.com/v1/tracks/5L7QdHtyJNvdmgCyBN8X2x,https://api.spotify.com/v1/audio-analysis/5L7QdHtyJNvdmgCyBN8X2x,238880,4
1nzQhevxl2M0dahmllmQkf,0.617,0.567,0,-6.666,1,0.0317,0.00266,3.96E-06,0.0978,0.641,118.773,audio_features,spotify:track:1nzQhevxl2M0dahmllmQkf,https://api.spotify.com/v1/tracks/1nzQhevxl2M0dahmllmQkf,https://api.spotify.com/v1/audio-analysis/1nzQhevxl2M0dahmllmQkf,248667,4
64OmHCo3enucNVMj7jZvRq,0.382,0.965,6,-4.815,0,0.0483,3.80E-05,0.00188,0.28,0.778,168.993,audio_features,spotify:track:64OmHCo3enucNVMj7jZvRq,https://api.spotify.com/v1/tracks/64OmHCo3enucNVMj7jZvRq,https://api.spotify.com/v1/audio-analysis/64OmHCo3enucNVMj7jZvRq,160027,4
3YEHNXWncIa5wdri6suXOE,0.314,0.721,0,-5.44,1,0.0366,0.0495,2.23E-06,0.0842,0.335,136.629,audio_features,spotify:track:3YEHNXWncIa5wdri6suXOE,https://api.spotify.com/v1/tracks/3YEHNXWncIa5wdri6suXOE,https://api.spotify.com/v1/audio-analysis/3YEHNXWncIa5wdri6suXOE,214040,3
7sB05sozBQL3zSnrtx4uSD,0.613,0.808,11,-4.543,0,0.0308,0.000157,4.32E-06,0.0729,0.78,125.09,audio_features,spotify:track:7sB05sozBQL3zSnrtx4uSD,https://api.spotify.com/v1/tracks/7sB05sozBQL3zSnrtx4uSD,https://api.spotify.com/v1/audio-analysis/7sB05sozBQL3zSnrtx4uSD,244560,4
1BtzeNho4o7YnUjZCDKRUl,0.588,0.258,6,-10.08,1,0.035,0.828,0,0.0971,0.347,117.357,audio_features,spotify:track:1BtzeNho4o7YnUjZCDKRUl,https://api.spotify.com/v1/tracks/1BtzeNho4o7YnUjZCDKRUl,https://api.spotify.com/v1/audio-analysis/1BtzeNho4o7YnUjZCDKRUl,177400,4
4lHSiOcWSMm2jSgla0qbZ0,0.387,0.94,7,-3.425,1,0.0898,8.35E-05,0.000133,0.268,0.368,113.142,audio_features,spotify:track:4lHSiOcWSMm2jSgla0qbZ0,https://api.spotify.com/v1/tracks/4lHSiOcWSMm2jSgla0qbZ0,https://api.spotify.com/v1/audio-analysis/4lHSiOcWSMm2jSgla0qbZ0,196160,4
3DAh5pGd11qUeOObME25k6,0.186,0.965,2,-3.945,1,0.0709,0.00131,2.21E-05,0.54,0.421,150.25,audio_features,spotify:track:3DAh5pGd11qUeOObME25k6,https://api.spotify.com/v1/tracks/3DAh5pGd11qUeOObME25k6,https://api.spotify.com/v1/audio-analysis/3DAh5pGd11qUeOObME25k6,341693,4
6dnmovOCP7vG4ysCvX2ub4,0.293,0.99,9,-3.042,0,0.18,0.0185,0,0.482,0.377,164.577,audio_features,spotify:track:6dnmovOCP7vG4ysCvX2ub4,https://api.spotify.com/v1/tracks/6dnmovOCP7vG4ysCvX2ub4,https://api.spotify.com/v1/audio-analysis/6dnmovOCP7vG4ysCvX2ub4,223800,4
2EzaNI2kE2AoBfJ8mRZLSJ,0.493,0.955,7,-4.985,1,0.0628,7.52E-05,3.11E-06,0.0495,0.473,106.088,audio_features,spotify:track:2EzaNI2kE2AoBfJ8mRZLSJ,https://api.spotify.com/v1/tracks/2EzaNI2kE2AoBfJ8mRZLSJ,https://api.spotify.com/v1/audio-analysis/2EzaNI2kE2AoBfJ8mRZLSJ,167520,4
7M1L2Cv5025QeywNsdfPDK,0.468,0.863,5,-7.037,0,0.0493,4.34E-06,0.334,0.33,0.377,140.267,audio_features,spotify:track:7M1L2Cv5025QeywNsdfPDK,https://api.spotify.com/v1/tracks/7M1L2Cv5025QeywNsdfPDK,https://api.spotify.com/v1/audio-analysis/7M1L2Cv5025QeywNsdfPDK,193427,4
1NnUbdEvJigY0ARnoOgDrv,0.267,0.864,0,-5.127,1,0.0481,0.00304,0,0.116,0.531,146.691,audio_features,spotify:track:1NnUbdEvJigY0ARnoOgDrv,https://api.spotify.com/v1/tracks/1NnUbdEvJigY0ARnoOgDrv,https://api.spotify.com/v1/audio-analysis/1NnUbdEvJigY0ARnoOgDrv,214987,4
5XtyytAig4m3HkO2XXaL9l,0.373,0.961,11,-5.387,0,0.0657,0.00146,0.000374,0.351,0.437,158.863,audio_features,spotify:track:5XtyytAig4m3HkO2XXaL9l,https://api.spotify.com/v1/tracks/5XtyytAig4m3HkO2XXaL9l,https://api.spotify.com/v1/audio-analysis/5XtyytAig4m3HkO2XXaL9l,283467,4
7Al0ADUt8SCPiQIBbTcNdR,0.236,0.99,2,-4.719,0,0.095,0.00063,0.0586,0.407,0.141,217.913,audio_features,spotify:track:7Al0ADUt8SCPiQIBbTcNdR,https://api.spotify.com/v1/tracks/7Al0ADUt8SCPiQIBbTcNdR,https://api.spotify.com/v1/audio-analysis/7Al0ADUt8SCPiQIBbTcNdR,167613,4
5F6rwEF15hN1jnhNk2YQHn,0.487,0.93,0,-7.3,1,0.0632,0.00241,2.82E-05,0.0841,0.134,131.304,audio_features,spotify:track:5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/tracks/5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/audio-analysis/5F6rwEF15hN1jnhNk2YQHn,277587,4
5gdmwS7vtRb8AGGRio84uX,0.588,0.676,9,-6.553,1,0.0324,0.0294,0.0235,0.0725,0.13,119.902,audio_features,spotify:track:5gdmwS7vtRb8AGGRio84uX,https://api.spotify.com/v1/tracks/5gdmwS7vtRb8AGGRio84uX,https://api.spotify.com/v1/audio-analysis/5gdmwS7vtRb8AGGRio84uX,352587,4
3ZzJkuppQw26ZciijHwK3W,0.133,0.793,7,-7.537,1,0.0683,0.063,0.411,0.123,0.134,187.827,audio_features,spotify:track:3ZzJkuppQw26ZciijHwK3W,https://api.spotify.com/v1/tracks/3ZzJkuppQw26ZciijHwK3W,https://api.spotify.com/v1/audio-analysis/3ZzJkuppQw26ZciijHwK3W,291800,4
5cpnyC2TLztgxOWNzoxqbY,0.355,0.953,0,-4.4,1,0.0776,0.00137,3.93E-05,0.212,0.235,141.709,audio_features,spotify:track:5cpnyC2TLztgxOWNzoxqbY,https://api.spotify.com/v1/tracks/5cpnyC2TLztgxOWNzoxqbY,https://api.spotify.com/v1/audio-analysis/5cpnyC2TLztgxOWNzoxqbY,221147,4
12d8CMvcWNBrJ7rMdT1kmt,0.461,0.967,10,-6.103,1,0.042,0.000161,0.00811,0.206,0.433,140.467,audio_features,spotify:track:12d8CMvcWNBrJ7rMdT1kmt,https://api.spotify.com/v1/tracks/12d8CMvcWNBrJ7rMdT1kmt,https://api.spotify.com/v1/audio-analysis/12d8CMvcWNBrJ7rMdT1kmt,234093,4
4ilxCIvCVtBppVykx9UDaX,0.298,0.947,4,-6.583,0,0.0637,0.0205,0.000408,0.223,0.558,161.817,audio_features,spotify:track:4ilxCIvCVtBppVykx9UDaX,https://api.spotify.com/v1/tracks/4ilxCIvCVtBppVykx9UDaX,https://api.spotify.com/v1/audio-analysis/4ilxCIvCVtBppVykx9UDaX,230027,4
1NFYhPn90HDEZl3FBbzlx8,0.341,0.68,9,-5.156,1,0.0378,0.0452,0,0.111,0.181,76.347,audio_features,spotify:track:1NFYhPn90HDEZl3FBbzlx8,https://api.spotify.com/v1/tracks/1NFYhPn90HDEZl3FBbzlx8,https://api.spotify.com/v1/audio-analysis/1NFYhPn90HDEZl3FBbzlx8,339267,4
19AyoEwWzoi2epxxdz8tLy,0.445,0.941,9,-3.455,1,0.0401,0.00179,3.12E-05,0.0625,0.41,83.61,audio_features,spotify:track:19AyoEwWzoi2epxxdz8tLy,https://api.spotify.com/v1/tracks/19AyoEwWzoi2epxxdz8tLy,https://api.spotify.com/v1/audio-analysis/19AyoEwWzoi2epxxdz8tLy,324440,4
53eJFr4Mfbw5PXJ01K6cFw,0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.99,audio_features,spotify:track:53eJFr4Mfbw5PXJ01K6cFw,https://api.spotify.com/v1/tracks/53eJFr4Mfbw5PXJ01K6cFw,https://api.spotify.com/v1/audio-analysis/53eJFr4Mfbw5PXJ01K6cFw,234333,4
5TxUedy2CM04QihDdOFnsk,0.633,0.543,2,-9.142,1,0.0296,0.0798,0.00671,0.0964,0.118,129.089,audio_features,spotify:track:5TxUedy2CM04QihDdOFnsk,https://api.spotify.com/v1/tracks/5TxUedy2CM04QihDdOFnsk,https://api.spotify.com/v1/audio-analysis/5TxUedy2CM04QihDdOFnsk,318067,4
2B98ljvzqpCVgt5reTHq28,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56E-05,0.0791,0.267,125.712,audio_features,spotify:track:2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/tracks/2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/audio-analysis/2B98ljvzqpCVgt5reTHq28,268587,4
74kd56Y1oNbQVEQnMdO9LH,0.274,0.387,5,-10.206,1,0.0304,0.499,0.000345,0.108,0.15,96.018,audio_features,spotify:track:74kd56Y1oNbQVEQnMdO9LH,https://api.spotify.com/v1/tracks/74kd56Y1oNbQVEQnMdO9LH,https://api.spotify.com/v1/audio-analysis/74kd56Y1oNbQVEQnMdO9LH,274440,4
2Avh5LgyS4UCeYbzmgiSg9,0.427,0.884,4,-8.631,1,0.0905,0.0301,0.211,0.109,0.623,176.563,audio_features,spotify:track:2Avh5LgyS4UCeYbzmgiSg9,https://api.spotify.com/v1/tracks/2Avh5LgyS4UCeYbzmgiSg9,https://api.spotify.com/v1/audio-analysis/2Avh5LgyS4UCeYbzmgiSg9,230133,3
4oLU3WLmbQD2jPduqMToyR,0.324,0.728,7,-8.413,1,0.0259,0.000162,0.0429,0.131,0.412,101.145,audio_features,spotify:track:4oLU3WLmbQD2jPduqMToyR,https://api.spotify.com/v1/tracks/4oLU3WLmbQD2jPduqMToyR,https://api.spotify.com/v1/audio-analysis/4oLU3WLmbQD2jPduqMToyR,241093,4
52S8hL96G4VqbSXVar0gqa,0.63,0.341,0,-9.428,1,0.0348,0.0272,0.00214,0.0823,0.102,114.943,audio_features,spotify:track:52S8hL96G4VqbSXVar0gqa,https://api.spotify.com/v1/tracks/52S8hL96G4VqbSXVar0gqa,https://api.spotify.com/v1/audio-analysis/52S8hL96G4VqbSXVar0gqa,206773,4
0QnONzv3TvHAWk294h6DaQ,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,audio_features,spotify:track:0QnONzv3TvHAWk294h6DaQ,https://api.spotify.com/v1/tracks/0QnONzv3TvHAWk294h6DaQ,https://api.spotify.com/v1/audio-analysis/0QnONzv3TvHAWk294h6DaQ,195467,4
1pNSYQkmeFSqsSOGwwxs5L,0.241,0.508,9,-9.791,1,0.0275,0.0362,0.599,0.167,0.0445,140.627,audio_features,spotify:track:1pNSYQkmeFSqsSOGwwxs5L,https://api.spotify.com/v1/tracks/1pNSYQkmeFSqsSOGwwxs5L,https://api.spotify.com/v1/audio-analysis/1pNSYQkmeFSqsSOGwwxs5L,321293,4
1Tnixg8lMEydzmBsZzxQpR,0.388,0.726,7,-6.911,1,0.0341,0.0447,0.113,0.213,0.746,205.07,audio_features,spotify:track:1Tnixg8lMEydzmBsZzxQpR,https://api.spotify.com/v1/tracks/1Tnixg8lMEydzmBsZzxQpR,https://api.spotify.com/v1/audio-analysis/1Tnixg8lMEydzmBsZzxQpR,306840,4
79pY2Z5eFvXMt9bSdHLrnA,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,audio_features,spotify:track:79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/tracks/79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/audio-analysis/79pY2Z5eFvXMt9bSdHLrnA,215333,3
6WcIDvzwZDqarmaHDy3DoR,0.528,0.421,0,-8.2,1,0.025,0.707,0.126,0.117,0.0665,110.143,audio_features,spotify:track:6WcIDvzwZDqarmaHDy3DoR,https://api.spotify.com/v1/tracks/6WcIDvzwZDqarmaHDy3DoR,https://api.spotify.com/v1/audio-analysis/6WcIDvzwZDqarmaHDy3DoR,223560,4
3bE5slaVEfaDreqARl6k4M,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71E-06,0.157,0.292,140.87,audio_features,spotify:track:3bE5slaVEfaDreqARl6k4M,https://api.spotify.com/v1/tracks/3bE5slaVEfaDreqARl6k4M,https://api.spotify.com/v1/audio-analysis/3bE5slaVEfaDreqARl6k4M,303587,4
3g9QJOXLmC8lWnbvA0D0hl,0.513,0.951,0,-6.838,1,0.047,0.0599,0.000221,0.0474,0.672,139.153,audio_features,spotify:track:3g9QJOXLmC8lWnbvA0D0hl,https://api.spotify.com/v1/tracks/3g9QJOXLmC8lWnbvA0D0hl,https://api.spotify.com/v1/audio-analysis/3g9QJOXLmC8lWnbvA0D0hl,175387,5
0TQvjpyA3NfYLrwIhKxSON,0.546,0.727,1,-7.361,1,0.025,0.0229,0.00616,0.102,0.598,77.746,audio_features,spotify:track:0TQvjpyA3NfYLrwIhKxSON,https://api.spotify.com/v1/tracks/0TQvjpyA3NfYLrwIhKxSON,https://api.spotify.com/v1/audio-analysis/0TQvjpyA3NfYLrwIhKxSON,250600,4
6dQFcG44PQRQ1xPZyre9U8,0.375,0.984,7,-5.96,1,0.0495,0.00564,3.37E-06,0.0975,0.496,166.055,audio_features,spotify:track:6dQFcG44PQRQ1xPZyre9U8,https://api.spotify.com/v1/tracks/6dQFcG44PQRQ1xPZyre9U8,https://api.spotify.com/v1/audio-analysis/6dQFcG44PQRQ1xPZyre9U8,153040,4
6Niltvp85DWb4qstAwW0NW,0.35,0.439,2,-15.798,1,0.0361,0.0435,7.81E-06,0.028,0.315,101.265,audio_features,spotify:track:6Niltvp85DWb4qstAwW0NW,https://api.spotify.com/v1/tracks/6Niltvp85DWb4qstAwW0NW,https://api.spotify.com/v1/audio-analysis/6Niltvp85DWb4qstAwW0NW,61400,4
25YNWb6yFc2ATkZ7INpatB,0.709,0.357,10,-10.28,1,0.0322,0.737,2.75E-06,0.0745,0.644,65.062,audio_features,spotify:track:25YNWb6yFc2ATkZ7INpatB,https://api.spotify.com/v1/tracks/25YNWb6yFc2ATkZ7INpatB,https://api.spotify.com/v1/audio-analysis/25YNWb6yFc2ATkZ7INpatB,164987,4
7Lcpuetp0oQtELVnd5Hw9s,0.578,0.954,11,-6.959,0,0.0755,0.00047,7.08E-05,0.329,0.661,139.598,audio_features,spotify:track:7Lcpuetp0oQtELVnd5Hw9s,https://api.spotify.com/v1/tracks/7Lcpuetp0oQtELVnd5Hw9s,https://api.spotify.com/v1/audio-analysis/7Lcpuetp0oQtELVnd5Hw9s,204880,5
